results/layerId,results/layerName,results/displayFieldName,results/value,results/attributes/OBJECTID,results/attributes/HES AdÄ±,results/attributes/Kurum,results/attributes/AÅŸamasÄ±(seÃ§),results/attributes/Akarsu AdÄ±,results/attributes/SHAPE,results/geometryType,results/geometry/x,results/geometry/y,results/geometry/spatialReference/wkid,results/geometry/spatialReference/latestWkid
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¶ze HES,175,GÃ¶ze HES,Kamu,"master plan, Ã¶ninceleme",Aras,Point,esriGeometryPoint,41.57133263699846,39.62222123440769,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Tortum-I,173,Tortum-I,Kamu,isletmede,Tortum Ã‡.,Point,esriGeometryPoint,41.67223145793795,40.66426436982033,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Zeta HES,1915,Zeta HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,AknazÄ±r Dere,Point,esriGeometryPoint,41.7316751929866,40.8864459759576,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AyÅŸehatun HES,1104,AyÅŸehatun HES,Ã–zel(Yap Ä°ÅŸlet),Planlama ve Kati Proje,Keyburan Ã‡. Ve Mutki D.,Point,esriGeometryPoint,41.766372658197646,38.382838666690496,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,IÅŸÄ±k HES,1870,IÅŸÄ±k HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,SarÄ±budak Dere,Point,esriGeometryPoint,41.79059361598933,41.08475678796815,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,HÄ±zÄ±r HES,1883,HÄ±zÄ±r HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Cosedinara Dere,Point,esriGeometryPoint,41.833413334644106,41.404979190372785,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,IlÄ±su HES,981,IlÄ±su HES,Kamu,insa halinde,Dicle N.,Point,esriGeometryPoint,41.847026955070035,37.52994729575874,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TÃ¼va HES,1303,TÃ¼va HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Navik D.,Point,esriGeometryPoint,41.88856270274748,38.429259491084515,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DÃ¼zenli HES,1825,DÃ¼zenli HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,DÃ¼zenli Dere,Point,esriGeometryPoint,41.894485933584726,41.449593984022805,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Åirvan BarajÄ± Ve HES,941,Åirvan BarajÄ± Ve HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Null,Point,esriGeometryPoint,41.909822341104984,38.02612212458604,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Bitlis HES,1128,Bitlis HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Bitlis Ã‡.,Point,esriGeometryPoint,41.91529893162472,38.22117104001693,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Tarihler HES,989,Tarihler HES,Kamu,"master plan, Ã¶ninceleme",Kezer Ã‡.,Point,esriGeometryPoint,41.991218645094946,38.222419982200435,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Pirahmet HES,1210,Pirahmet HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,GÃ¼zeldere Ã‡.,Point,esriGeometryPoint,42.01138541495724,38.21609519681485,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,ArdanuÃ§-8 HES,1913,ArdanuÃ§-8 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,AydÄ±n Dere,Point,esriGeometryPoint,42.06510981911389,41.04799639475895,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dogu HES,1869,Dogu HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Suncusuyu Dere,Point,esriGeometryPoint,42.09408015587224,41.2209940407991,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Mercan 1 HES,1236,Mercan 1 HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,"HÄ±nÄ±s Ã‡., Murat N.",Point,esriGeometryPoint,42.173639744376935,39.201183033958266,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡aglayan HES,1897,Ã‡aglayan HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Ã‡aglayan Dere,Point,esriGeometryPoint,42.24459575890285,41.33190483806998,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AlabalÄ±k -2 HES,241,AlabalÄ±k -2 HES,Ã–zel(Yap Ä°ÅŸlet Devret),SKHA,AlabalÄ±k D.,Point,esriGeometryPoint,42.273627900541626,40.88716940160476,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KireÃ§li HES,1934,KireÃ§li HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,ArpalÄ± Dere,Point,esriGeometryPoint,42.31944017683053,41.21656580365431,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡etin HES,985,Ã‡etin HES,Kamu,"master plan, Ã¶ninceleme",Botan Ã‡.,Point,esriGeometryPoint,42.37619707878072,37.97360888106657,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ulusal -2 HES,1345,Ulusal -2 HES,Kamu,2,CemileleÄŸi D.,Point,esriGeometryPoint,42.38599258426278,38.138010143303056,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡etin HES,1258,Ã‡etin HES,Kamu,Ã–n Ä°nceleme,Botan,Point,esriGeometryPoint,42.417535304916534,37.97692489941046,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DÃ¼ztepe HES,1273,DÃ¼ztepe HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,KÃ¼Ã§Ã¼ksu D.,Point,esriGeometryPoint,42.48699541969445,38.18565925070813,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ä°ncili HES,1244,Ä°ncili HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Ahkis D.,Point,esriGeometryPoint,42.549611033554825,38.26660714097252,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BalcÄ±lar HES,1227,BalcÄ±lar HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,ÅeyhdeÄŸirmen Dere,Point,esriGeometryPoint,42.57303526535599,37.94085427568105,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kolkoy HES,1757,Kolkoy HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,Karaman D.,Point,esriGeometryPoint,42.65381401082656,41.44132090480975,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DalbastÄ± HES,1186,DalbastÄ± HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,MÃ¼kÃ¼s Ã‡.,Point,esriGeometryPoint,42.73492712715826,38.02499194515831,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Hanak HES,1743,Hanak HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Ã‡enkelek D.,Point,esriGeometryPoint,42.740763586919854,41.267780208379946,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KuruÃ§ay HES,1289,KuruÃ§ay HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,ArvaÅŸ D.,Point,esriGeometryPoint,42.756638689646195,38.098170569291625,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TÃ¼ÄŸsÃ¼z HES,1248,TÃ¼ÄŸsÃ¼z HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,BahÃ§esaray D.,Point,esriGeometryPoint,42.763504304591955,38.059244190498376,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KuruÃ§ay HES,1126,KuruÃ§ay HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,ArvaÅŸ D.,Point,esriGeometryPoint,42.764855370997225,38.09759794248217,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,IlÄ±su HES,1120,IlÄ±su HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Mesamin D.,Point,esriGeometryPoint,42.7813125432642,37.87764618655017,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Arca HES,1531,Arca HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.27692406174802,40.927539575143555,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Umut HES,282,Umut HES,Kamu,planlama,Tuzla,Point,esriGeometryPoint,40.277090892115446,39.72834459568527,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dicle -2 HES,485,Dicle -2 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Null,Point,esriGeometryPoint,40.39298868354665,37.82245500896722,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,PÄ±naraltÄ± HES,657,PÄ±naraltÄ± HES,Kamu,SKHA,Null,Point,esriGeometryPoint,40.40087171295173,40.95178005833075,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡aÄŸlayan HES,734,Ã‡aÄŸlayan HES,Kamu,FZB,Null,Point,esriGeometryPoint,40.42075641318481,40.74079832114386,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Haluk HES,1529,Haluk HES,Kamu,Ã–n Ä°nceleme,Null,Point,esriGeometryPoint,40.548938299089606,40.43062837402754,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AyvasÄ±l HES,690,AyvasÄ±l HES,Kamu,SKHA,Null,Point,esriGeometryPoint,40.60041883003313,40.961793197888895,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dumankaya HES,1611,Dumankaya HES,Kamu,SKHA,Null,Point,esriGeometryPoint,40.60113249547189,40.96673754337498,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AkyazÄ±lÄ± HES,209,AkyazÄ±lÄ± HES,Kamu,"master plan, Ã¶ninceleme",KarataÅŸ,Point,esriGeometryPoint,40.67569651069554,40.46194431988042,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¼lbahar-2 HES,359,GÃ¼lbahar-2 HES,Kamu,"master plan, Ã¶ninceleme",Null,Point,esriGeometryPoint,40.712348070372556,38.8476413278628,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Melikom HES,1564,Melikom HES,Kamu,SKHA,Null,Point,esriGeometryPoint,40.751231909666984,41.05569880183121,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,ArÄ±-I HES,725,ArÄ±-I HES,Kamu,BaÅŸvuru,Null,Point,esriGeometryPoint,40.809756668780906,40.72077444153698,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,GÃ¼ney HES,1750,GÃ¼ney HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n rapor,Cotsuyu,Point,esriGeometryPoint,42.783306947772374,41.23767889597037,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KalebasÄ± HES,1783,KalebasÄ± HES,Kamu,planlama,Aras N.,Point,esriGeometryPoint,42.7878510070763,40.08244336911774,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Balaban HES,1201,Balaban HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Balaban Ã‡.,Point,esriGeometryPoint,42.883915142942755,38.33356779194238,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,ElmacÄ±k HES,1160,ElmacÄ±k HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Sortkin Ã‡.,Point,esriGeometryPoint,43.062747368840405,38.05785491286689,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TopaÃ§ HES,1130,TopaÃ§ HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Ã‡atak D.,Point,esriGeometryPoint,43.07243016532024,38.00520763281916,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Tellikaya HES,1191,Tellikaya HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Ã‡atak Ã‡.,Point,esriGeometryPoint,43.08264920407147,38.00904825054951,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ä°kinci Kademe OrtakÃ¶y HES,1222,Ä°kinci Kademe OrtakÃ¶y HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,KÃ¶yaltÄ± D.,Point,esriGeometryPoint,43.090167246584286,38.315989041730795,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Gurturk HES,1769,Gurturk HES,Kamu,"master plan, Ã¶ninceleme",Kura N.,Point,esriGeometryPoint,43.20840562971537,41.3033813244257,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,YÄ±ldÄ±rÄ±m HES,1738,YÄ±ldÄ±rÄ±m HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,Kars Ã‡.,Point,esriGeometryPoint,43.22760291085941,40.74170294644025,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TaÅŸlÄ±yazÄ± HES -2,1166,TaÅŸlÄ±yazÄ± HES -2,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Botan Ã‡.,Point,esriGeometryPoint,43.37212099971726,37.99453842595387,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Pelin HES,1207,Pelin HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Ã‡atak Suyu,Point,esriGeometryPoint,43.38382089286502,38.09436178591171,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Pelin HES,1339,Pelin HES,Kamu,2,Ã‡atak Ã‡.,Point,esriGeometryPoint,43.386452565980434,38.030904330463116,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Aktas HES,1733,Aktas HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Pernavut Ã‡.,Point,esriGeometryPoint,43.449709030093686,40.04448100110345,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DoÄŸanlÄ± -2 HES,1360,DoÄŸanlÄ± -2 HES,Kamu,2,Zap Suyu,Point,esriGeometryPoint,43.49458259482235,37.4728113162096,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Destan HES,1172,Destan HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Cemikatli D.,Point,esriGeometryPoint,43.5084722740067,37.533074663414645,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,YeÅŸilkanat HES,1358,YeÅŸilkanat HES,Kamu,"master plan, Ã¶ninceleme",GÃ¶ze D.,Point,esriGeometryPoint,43.52472231564222,39.07544613414542,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡obansuyu HES I,1263,Ã‡obansuyu HES I,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Cemikatli D.,Point,esriGeometryPoint,43.546889903352984,37.59097489974129,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Serhat HES,1754,Serhat HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,MÃ¶kÃ¼z D.,Point,esriGeometryPoint,43.596951753330934,40.83698755754652,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yakut HES,1305,Yakut HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,DeliÃ§ay,Point,esriGeometryPoint,43.64542136842589,39.16889016718316,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dibek HES,1229,Dibek HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Karasu D.,Point,esriGeometryPoint,43.9622070466989,37.858164223627426,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Dibek HES,1271,Dibek HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Zap Suyu,Point,esriGeometryPoint,43.962223047085146,37.85818240002265,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,DilektaÅŸÄ± -2 HES,1266,DilektaÅŸÄ± -2 HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Zap Suyu,Point,esriGeometryPoint,43.99595873424922,37.695141943400195,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yenihan HES,1224,Yenihan HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Zap Suyu,Point,esriGeometryPoint,44.00444140552687,37.69713467789604,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Åemdinli HES,1302,Åemdinli HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Åemdinli D.,Point,esriGeometryPoint,44.08013285208669,37.38741512511124,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,SarÄ±taÅŸ HES,1125,SarÄ±taÅŸ HES,Ã–zel(Yap Ä°ÅŸlet),Fiziilite,Zap Suyu,Point,esriGeometryPoint,44.081935657037526,37.759119940613616,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BaÅŸkale HES,1252,BaÅŸkale HES,Kamu,Master Plan,Zap Suyu,Point,esriGeometryPoint,44.09476569374244,37.82640694371136,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,OÄŸulveren HES,1177,OÄŸulveren HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,EsenyamaÃ§ Ã‡.,Point,esriGeometryPoint,44.17310051759099,37.79026833636249,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã–zpÄ±nar HES,1294,Ã–zpÄ±nar HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Derindere,Point,esriGeometryPoint,44.3037895633107,38.27543265250774,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Åemdinli I HES,1181,Åemdinli I HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Helena D.,Point,esriGeometryPoint,44.64837420282036,37.27146488548592,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,SeydioÄŸlu HES,702,SeydioÄŸlu HES,Kamu,BaÅŸvuru,Null,Point,esriGeometryPoint,41.049572753858506,40.85582381588677,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Me Regulatoru Ve HES,377,Me Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.095462764951044,37.915353810205424,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡amay HES,1592,Ã‡amay HES,Kamu,Null,Null,Point,esriGeometryPoint,41.143512873180384,41.066385532969214,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Batman Malabadi Regulatoru Ve HES,955,Batman Malabadi Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.150213772167795,37.98565204394461,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KonaklÄ± HES,227,KonaklÄ± HES,Kamu,"master plan, Ã¶ninceleme",TekeD.,Point,esriGeometryPoint,41.16522517018298,39.813495058741886,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Pehl4an HES,1231,Pehl4an HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Mengel D.,Point,esriGeometryPoint,41.17208916005654,39.2941339933182,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Metin HES,138,Metin HES,Ã–zel(Yap Ä°ÅŸlet),FZB,Null,Point,esriGeometryPoint,41.17940567263754,38.27600571556018,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Yonca HES,256,Yonca HES,Kamu,"master plan, Ã¶ninceleme",Yonca,Point,esriGeometryPoint,41.210382482816044,40.72272105421742,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡aÄŸÃ§aÄŸ--3,972,Ã‡aÄŸÃ§aÄŸ--3,Kamu,Null,Null,Point,esriGeometryPoint,41.23909381123883,37.12568716924493,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Aslandere HES,824,Aslandere HES,Kamu,Ã–n BaÅŸvuru,Null,Point,esriGeometryPoint,41.24442051099032,41.25315022596571,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡atak HES,650,Ã‡atak HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.25581388443783,41.129395554373765,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Batman Sason Menzel Baraji Ve HES,379,Batman Sason Menzel Baraji Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.264839445913054,38.28041442244959,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡aÄŸÃ§aÄŸ-2,971,Ã‡aÄŸÃ§aÄŸ-2,Kamu,Null,Null,Point,esriGeometryPoint,41.266375973762365,37.16803786533216,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kavak HES,1880,Kavak HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Kapistre Dere,Point,esriGeometryPoint,41.30116935692736,41.33192735027932,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kavak HES,867,Kavak HES,Kamu,Ã–N RAPOR,Null,Point,esriGeometryPoint,41.301299542324244,41.33264797900504,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Garzan 4 Regulatoru Ve HES,962,Garzan 4 Regulatoru Ve HES,Ã–zel(Yap Ä°ÅŸlet),On_Basvuru,Null,Point,esriGeometryPoint,41.33923271785997,37.918434758567294,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Ã‡atak HES,648,Ã‡atak HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.33949048789048,41.15002949590531,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TaÅŸlÄ±kaya HES,1859,TaÅŸlÄ±kaya HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,BallÄ± Dere,Point,esriGeometryPoint,41.35352007655413,41.24656479571792,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Cala HES,1816,Cala HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,HÃ¼ngamek Dere,Point,esriGeometryPoint,41.395739385188236,40.714552533573965,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kara HES,866,Kara HES,Kamu,Ã–N RAPOR,Null,Point,esriGeometryPoint,41.408014516945876,41.23428624195874,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Varto HES,1219,Varto HES,Kamu,Planlama ve Kati Proje,KoÅŸgar D.,Point,esriGeometryPoint,41.418797007395945,39.154012490912116,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AydÄ±nlÄ±k -2 HES,131,AydÄ±nlÄ±k -2 HES,Ã–zel(Yap Ä°ÅŸlet),FZB,Null,Point,esriGeometryPoint,41.422172869197695,38.34923524115545,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Esendurak I-2 HES,457,Esendurak I-2 HES,Kamu,"master plan, Ã¶ninceleme",AlapÄ±nar D.,Point,esriGeometryPoint,41.44024616048707,40.32698293947629,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Karanfil HES,1878,Karanfil HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Åimsay Dere,Point,esriGeometryPoint,41.444146831932066,41.25728999050104,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,PÄ±nar HES,1809,PÄ±nar HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,BÄ±cakÃ§Ä±lar Dere,Point,esriGeometryPoint,41.45908100274141,40.98478944806132,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,AydÄ±n HES-2,1919,AydÄ±n HES-2,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,KÄ±lÄ±Ã§kaya Dere,Point,esriGeometryPoint,41.46277253454483,40.73473942916956,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KayalÄ±dere HES,1187,KayalÄ±dere HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Murat N.,Point,esriGeometryPoint,41.56849663338155,39.06106339647011,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Aserji HES,1873,Aserji HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,BaÅŸkÃ¶y Dere,Point,esriGeometryPoint,41.589366720927465,41.295949661345006,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KÄ±y HES,944,KÄ±y HES,Ã–zel(Yap Ä°ÅŸlet),FZB,Null,Point,esriGeometryPoint,41.696827435674265,37.72198441257668,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,BarÄ±ÅŸ HES-1,1806,BarÄ±ÅŸ HES-1,Ã–zel(Yap Ä°ÅŸlet),SKHA,EÄŸritaÅŸ Dere,Point,esriGeometryPoint,41.70094556394702,41.00318021395762,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KÄ±y HES,946,KÄ±y HES,Kamu,FZB,Null,Point,esriGeometryPoint,41.70794513416581,37.71036977375763,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,TaÅŸkÃ¶prÃ¼ HES,1819,TaÅŸkÃ¶prÃ¼ HES,Ã–zel(Yap Ä°ÅŸlet),SKHA,AralÄ±k Dere,Point,esriGeometryPoint,41.73588369092063,41.398843301708325,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,Kor HES,1106,Kor HES,Ã–zel(Yap Ä°ÅŸlet),Fizibilite,Urus D.,Point,esriGeometryPoint,41.74566038607705,38.303558341519036,4326,4326
25,Ä°ÅŸletme Durumuna GÃ¶re HES,HES_ADI,KavlÄ±khan HES,1237,KavlÄ±khan HES,Ã–zel(Yap Ä°ÅŸlet),Ã–n Fizibilite,Mutki Ã‡.,Point,esriGeometryPoint,41.80131704573893,38.38792255478374,4326,4326
